timestamp,age_group,industry,job_title,job_context,annual_salary,additional_compensation,currency,"If ""Other,"" please indicate the currency here: ",income_context,country,state,city,overall_experience,field_experience,education_level,gender,race,total_compensation,major_industry
4/27/2021 11:06:35,35-44,Nonprofits,Senior Director,Senior consultant and team lead at a firm serving nonprofits ,90000.0,0.0,USD,,,USA,District of Columbia,"Washington, DC",11 - 20 years,11 - 20 years,College degree,Woman,White,90000.0,Technology and Information
4/27/2021 11:06:36,35-44,Hospitality & Events,Hotel Sales Manager,,66950.0,0.0,USD,,,USA,Indiana,Indianapolis,8 - 10 years,5-7 years,College degree,Woman,White,66950.0,Technology and Information
4/27/2021 11:06:36,25-34,Government and Public Administration,Planner,,76000.0,0.0,USD,,,USA,California,Merced,2 - 4 years,2 - 4 years,College degree,Woman,Asian or Asian American,76000.0,Government and Public Sector
4/27/2021 11:06:39,25-34,Nonprofits,Information and Program Manager,I work in philanthropy for a private foundation,70000.0,5000.0,USD,,,United States,Pennsylvania,Pittsburgh,8 - 10 years,5-7 years,Master's degree,Woman,White,75000.0,Technology and Information
4/27/2021 11:06:41,35-44,Engineering or Manufacturing,Media and PR,,80000.0,0.0,USD,,,United States,Nebraska,Omaha,11 - 20 years,11 - 20 years,Master's degree,Woman,White,80000.0,Manufacturing and Industry
4/27/2021 11:06:41,35-44,Nonprofits,Technical assistance provider,,70000.0,0.0,USD,,,US,Massachusetts,Boston,11 - 20 years,11 - 20 years,Master's degree,Woman,White,70000.0,Technology and Information
4/27/2021 11:06:41,25-34,Education (Higher Education),Library Specialist,"I'm an hourly employee at a university library - my job does not require an MLS, but I do have one",34299.0,0.0,USD,,This is my regular income at my hourly rate of $16.49. My salary during the pandemic is slightly higher as I'm working partially in person and my area has enacted an $18/hr minimum hazard pay wage.,US,Maine,Gorham/Portland,8 - 10 years,2 - 4 years,Master's degree,Woman,White,34299.0,Education and Research
4/27/2021 11:06:44,35-44,Education (Higher Education),"Assistant Director, Student Affairs",I work with student leadership programs and community service efforts,50000.0,0.0,USD,,,US,New York,Westchester/NYC,11 - 20 years,11 - 20 years,Master's degree,Woman,White,50000.0,Education and Research
4/27/2021 11:06:45,35-44,Hospitality & Events,Director of Client Services,I run the CS team for a private chef company,85000.0,0.0,USD,,,United States,New York,New York City,11 - 20 years,5-7 years,College degree,Woman,White,85000.0,Technology and Information
4/27/2021 11:06:48,35-44,Retail,Loss prevention manager,,87000.0,15000.0,USD,,,US,California,San Jose,8 - 10 years,2 - 4 years,High School,Woman,White,102000.0,Retail and Consumer Services
4/27/2021 11:06:50,35-44,Commercial Real Estate ,Administrative Associate,,55000.0,5000.0,USD,,,United States,Texas,Dallas,11 - 20 years,5-7 years,Some college,Woman,White,60000.0,Real Estate and Construction
4/27/2021 11:06:51,25-34,Pet care industry (dog training/walking),Operations Manager,"Scheduling, managing a small team, day to day client interactions, other admin tasks",48500.0,0.0,USD,,,USA,Massachusetts,Boston,5-7 years,2 - 4 years,College degree,Woman,"Hispanic, Latino, or Spanish origin, White",48500.0,Manufacturing and Industry
4/27/2021 11:06:51,35-44,Engineering or Manufacturing,Software engineer,,139000.0,9000.0,USD,,,United states,Washington,Seattle,11 - 20 years,11 - 20 years,College degree,Woman,White,148000.0,Manufacturing and Industry
4/27/2021 11:06:53,35-44,Insurance,Manager & Actuary,,170000.0,30000.0,USD,,,USA,,New York,11 - 20 years,8 - 10 years,Master's degree,Woman,White,200000.0,Financial Services
4/27/2021 11:06:54,45-54,Education (Primary/Secondary),Librarian,,70000.0,1000.0,USD,,,USA,Texas,Houston,21 - 30 years,11 - 20 years,Master's degree,Man,White,71000.0,Education and Research
4/27/2021 11:06:56,25-34,Nonprofits,Communications Associate,,53000.0,0.0,USD,,,United States,District of Columbia,Washington,5-7 years,2 - 4 years,College degree,Woman,White,53000.0,Technology and Information
4/27/2021 11:06:58,35-44,Health care,Cytotechnologist ,,82160.0,0.0,USD,,,United States,Wisconsin,Eau Claire,11 - 20 years,11 - 20 years,Master's degree,Woman,White,82160.0,Healthcare and Life Sciences
4/27/2021 11:06:59,25-34,Recruitment or HR,Onboarding Partner,"Organize and host new hire orientation for a large, global company - I program manage at one of a few large factories in the US and work with another partner to also facilitate orientation virtually for employees starting remotely and at smaller service centers and warehouses",71000.0,0.0,USD,,I also have accrued about 100k in stock and have around 200k in in-vested restricted stock units,United states,New York,buffalo,11 - 20 years,2 - 4 years,College degree,Woman,White,71000.0,Technology and Information
4/27/2021 11:06:59,18-24,Engineering or Manufacturing,Graduate Research Assitant,I am a grad student ,25700.0,0.0,USD,,,USA,Indiana,West Lafayette,5-7 years,5-7 years,College degree,Woman,"Hispanic, Latino, or Spanish origin",25700.0,Manufacturing and Industry
4/27/2021 11:06:59,25-34,Politics,Deputy C-level,,105000.0,0.0,USD,,,United States,,"Washington, DC",8 - 10 years,8 - 10 years,College degree,Woman,White,105000.0,Technology and Information
4/27/2021 11:07:00,35-44,Education (Higher Education),"Librarian, non-supervisory",My actual job title is fairly unusual and could narrow down my identity,77000.0,0.0,USD,,,United States,Pennsylvania,Philadelphia,11 - 20 years,11 - 20 years,Master's degree,Woman,White,77000.0,Education and Research
4/27/2021 11:07:00,35-44,Health care,Content Strategist,In the marketing department,50000.0,0.0,USD,,,USA,Arizona,Phoenix,11 - 20 years,5-7 years,Master's degree,Woman,White,50000.0,Healthcare and Life Sciences
4/27/2021 11:07:05,35-44,Government and Public Administration,EOS,Attorney,95000.0,2000.0,USD,,,USA,New York,New York,11 - 20 years,8 - 10 years,Master's degree,Woman,White,97000.0,Government and Public Sector
4/27/2021 11:07:05,18-24,Business or Consulting,Data Analyst,,62000.0,0.0,USD,,,United States,Massachusetts,Braintree,1 year or less,1 year or less,College degree,Woman,White,62000.0,Professional Services
4/27/2021 11:07:07,35-44,Animal Health Product Manufacturing,Sr Associate - Quality Assurance,,75000.0,7500.0,USD,,,United States,Indiana,Clinton,11 - 20 years,8 - 10 years,College degree,Woman,White,82500.0,Healthcare and Life Sciences
4/27/2021 11:07:08,25-34,Property or Construction,Assistant to Property Managers,,31500.0,0.0,USD,,,United States,South Carolina,Columbia,8 - 10 years,2 - 4 years,College degree,Woman,"Asian or Asian American, White",31500.0,Real Estate and Construction
4/27/2021 11:07:08,25-34,Health care,IT Training Specialist,,76000.0,0.0,USD,,,USA,Massachusetts,Woburn,5-7 years,2 - 4 years,Master's degree,Woman,White,76000.0,Healthcare and Life Sciences
4/27/2021 11:07:09,25-34,"Accounting, Banking & Finance",Reporting Analyst ,Billing coordinator,45760.0,0.0,USD,,,United States,California,Anaheim,11 - 20 years,2 - 4 years,Some college,Woman,"Hispanic, Latino, or Spanish origin",45760.0,Financial Services
4/27/2021 11:07:10,25-34,"Marketing, Advertising & PR",Communications Manager,,86000.0,0.0,USD,,,United States,Florida,Orlando,5-7 years,5-7 years,College degree,Woman,White,86000.0,Professional Services
4/27/2021 11:07:12,25-34,Education (Higher Education),Admissions Advisor,,56000.0,0.0,USD,,,United States,Wisconsin,Appleton,8 - 10 years,5-7 years,Master's degree,Woman,White,56000.0,Education and Research
4/27/2021 11:07:13,25-34,Educational Technology - hybrid between book publishing and technology really,Business Development Specialist,,67000.0,2000.0,USD,,,United States,Minnesota,Bloomington,8 - 10 years,2 - 4 years,College degree,Woman,White,69000.0,Education and Research
4/27/2021 11:07:14,25-34,Property or Construction,Assistant Project Manager,,55000.0,0.0,USD,,,USA ,Florida,Jacksonville,5-7 years,2 - 4 years,College degree,Woman,White,55000.0,Real Estate and Construction
4/27/2021 11:07:14,25-34,Health care,RN,,60000.0,0.0,USD,,,United States,Tennessee,Memphis,8 - 10 years,2 - 4 years,College degree,Woman,White,60000.0,Healthcare and Life Sciences
4/27/2021 11:07:17,45-54,Utilities & Telecommunications,Land Analyst,"Input information from oil & gas leases/deeds into database, review mineral ownership information...basically skilled data analysis and entry",60320.0,0.0,USD,,"Overtime is entirely dependent on circumstances - one year I could do lots, another year I could do none.",USA,Pennsylvania,Pittsburgh,21 - 30 years,8 - 10 years,Some college,Woman,White,60320.0,Technology and Information
4/27/2021 11:07:17,35-44,Pharmaceuticals,Regulatory affairs manager ,,125000.0,18750.0,USD,,,United States,North Carolina,Durham,5-7 years,2 - 4 years,PhD,Woman,White,143750.0,Healthcare and Life Sciences
4/27/2021 11:07:18,45-54,Education (Primary/Secondary),teacher,,94000.0,0.0,USD,,,United States,Connecticut,Stamford,21 - 30 years,21 - 30 years,PhD,Woman,White,94000.0,Education and Research
4/27/2021 11:07:19,35-44,Government and Public Administration,Administrative Assistant,,49000.0,0.0,USD,,,United States,Oregon,Newport,11 - 20 years,11 - 20 years,Some college,Woman,White,49000.0,Government and Public Sector
4/27/2021 11:07:21,35-44,Nonprofits,Director of Development,,120000.0,0.0,USD,,,United States of America,California,Los Angeles,11 - 20 years,11 - 20 years,College degree,Woman,White,120000.0,Technology and Information
4/27/2021 11:07:22,55-64,Recruitment or HR,Consultant,"Freelancer, contracted consultant for talent sourcing, acquisition, and TA operations projects ",135000.0,0.0,USD,,,United States,Illinois,"Chicago area mostly, but also the US and Canada",31 - 40 years,31 - 40 years,College degree,Woman,White,135000.0,Technology and Information
4/27/2021 11:07:22,35-44,Education (Higher Education),Advancement Accounting Assistant,I process donations for the advancement (fundraising) office. *,40575.0,0.0,USD,,,USA,Washington,Spokane,8 - 10 years,8 - 10 years,College degree,Woman,White,40575.0,Education and Research
4/27/2021 11:07:23,25-34,Nonprofits,Senior monitoring & evaluation adviser ,,75500.0,0.0,USD,,,US,North Carolina,Durham,8 - 10 years,8 - 10 years,Master's degree,Woman,White,75500.0,Technology and Information
4/27/2021 11:07:23,25-34,"Marketing, Advertising & PR",Copy supervisor,Pharmaceutical advertising,115000.0,12000.0,USD,,,US,Pennsylvania,Philadelphia,5-7 years,5-7 years,College degree,Woman,White,127000.0,Professional Services
4/27/2021 11:07:24,35-44,Government and Public Administration,Policy analyst ,Environmental policy position with a federal agency ,70000.0,0.0,USD,,,USA,Massachusetts,Greater Boston area,8 - 10 years,5-7 years,Master's degree,Woman,White,70000.0,Government and Public Sector
4/27/2021 11:07:27,55-64,"Marketing, Advertising & PR",Graphic Designer,,61000.0,0.0,USD,,,USA,Illinois,Mount Prospect,31 - 40 years,31 - 40 years,College degree,Woman,White,61000.0,Professional Services
4/27/2021 11:07:27,55-64,Nonprofits,Information Technology Specialist,"I do 50% communications (social media, website back end work) and 50% special projects (database admin, etc.) ",47250.0,0.0,USD,,,USA,West Virginia,"Huntington (remote, HQ is in Charleston)",11 - 20 years,5-7 years,Master's degree,Woman,White,47250.0,Technology and Information
4/27/2021 11:07:28,35-44,Engineering or Manufacturing,Sr. Piping Designer,,96000.0,4000.0,USD,,,USA,Minnesota,St. Paul,11 - 20 years,11 - 20 years,Some college,Man,White,100000.0,Manufacturing and Industry
4/27/2021 11:07:28,35-44,Nonprofits,Digital Marketing Specialist,,45000.0,0.0,USD,,,United States,Pennsylvania,Scranton,11 - 20 years,11 - 20 years,College degree,Woman,White,45000.0,Technology and Information
4/27/2021 11:07:30,25-34,Government and Public Administration,Editor,,78167.0,0.0,USD,,,United States,District of Columbia,"Washington, DC",5-7 years,5-7 years,Master's degree,Woman,White,78167.0,Government and Public Sector
4/27/2021 11:07:32,25-34,"Accounting, Banking & Finance",Senior Operations Manager,,132500.0,55000.0,USD,,"Bonus amount approximated, can vary",United States,New York,New York City,8 - 10 years,8 - 10 years,College degree,Woman,White,187500.0,Financial Services
4/27/2021 11:07:33,45-54,"Marketing, Advertising & PR",Sr Analytic Consultant,,108000.0,0.0,USD,,,USA,Minnesota,Minneapolis,21 - 30 years,21 - 30 years,College degree,Man,White,108000.0,Professional Services
4/27/2021 11:07:34,35-44,"Accounting, Banking & Finance",Principal Consultant ,Consultant for financial services companies (e.g. banks),110000.0,5000.0,USD,,,US,North Carolina,Charlotte ,11 - 20 years,11 - 20 years,Master's degree,Woman,White,115000.0,Financial Services
4/27/2021 11:07:35,35-44,Education (Higher Education),"Assistant director, communications",,83000.0,0.0,USD,,,United States,Arizona,Flagstaff,11 - 20 years,5-7 years,Master's degree,Woman,White,83000.0,Education and Research
4/27/2021 11:07:36,25-34,Engineering or Manufacturing,Geostructural Design Engineer,"I work for a specialty construction contractor that focuses on geotechnical (underground) construction, we are a design-build firm so I assist with the design for bidding, permanent design, and design of temporary structures used for construction",110000.0,14000.0,USD,,"Annual salary, vehicle reimbursement (8k), annual bonus",USA,,Philadelphia,8 - 10 years,8 - 10 years,Master's degree,Woman,White,124000.0,Manufacturing and Industry
4/27/2021 11:07:37,25-34,Education (Higher Education),Student Success Center Coordinator,"My role involves strategic planning of programs and initiatives to support student success & retention, as well as meeting directly with students to provide academic coaching.",45000.0,0.0,USD,,,United States,Illinois,Carlinville,5-7 years,5-7 years,Master's degree,Woman,White,45000.0,Education and Research
4/27/2021 11:07:38,25-34,Government and Public Administration,Editor,,91000.0,2000.0,USD,,,United States,District of Columbia,Washington,11 - 20 years,5-7 years,PhD,Woman,White,93000.0,Government and Public Sector
4/27/2021 11:07:38,35-44,Engineering or Manufacturing,QC Chemistry Manager,,117000.0,17550.0,USD,,,USA,Minnesota,Chaska,11 - 20 years,11 - 20 years,Master's degree,Woman,White,134550.0,Manufacturing and Industry
4/27/2021 11:07:40,45-54,Insurance,Supervisor ,,59000.0,7000.0,USD,,,USA,,"Omaha, NE",21 - 30 years,21 - 30 years,Some college,Woman,White,66000.0,Financial Services
4/27/2021 11:07:40,35-44,Education (Higher Education),Research administrator ,,71697.0,0.0,USD,,,USA,Pennsylvania,Philadelphia,8 - 10 years,5-7 years,Master's degree,Woman,White,71697.0,Education and Research
4/27/2021 11:07:41,45-54,Real Estate,Senior Property Manager,,90000.0,9000.0,USD,,,United States,California,Sacramento,31 - 40 years,21 - 30 years,Some college,Woman,White,99000.0,Real Estate and Construction
4/27/2021 11:07:41,35-44,Education (Higher Education),Director of Alumni Communications,,120000.0,0.0,USD,,,USA,Massachusetts,Western Mass,11 - 20 years,11 - 20 years,College degree,Woman,White,120000.0,Education and Research
4/27/2021 11:07:44,45-54,Engineering or Manufacturing,Product Support Representative,"Duties include technical writing, technical support, and customer service",47840.0,2000.0,USD,,,USA,California,Shingle Springs,21 - 30 years,21 - 30 years,College degree,Man,"Asian or Asian American, White",49840.0,Manufacturing and Industry
4/27/2021 11:07:44,45-54,Consulting,Senior Hazard Mitigation Manager,Program director,150000.0,20000.0,USD,,,US,Florida,Plant City,21 - 30 years,11 - 20 years,Master's degree,Woman,White,170000.0,Professional Services
4/27/2021 11:07:45,45-54,Environmental Consulting,Senior Consultant,"I'm WAY under-titled. I have a PhD and 20 years of job experience, so I should have a much higher title. However, I don't WANT a higher job title because I have NO desire to manage people or budgets. I want to be left alone to do high-quality science.",105000.0,5000.0,USD,,,United States,Georgia,Atlanta,21 - 30 years,21 - 30 years,PhD,Woman,White,110000.0,Professional Services
